Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
EVA82	-0.2051	-0.1894	-0.2342	0.168	0.3025	-0.0576	0.0536	0.0233	0.0387	0.013
EVA83	-0.207	-0.19	-0.2302	0.1602	0.3086	-0.04	0.0612	0.0144	0.0138	0.0023
EVA84	-0.2028	-0.1869	-0.2234	0.1616	0.3057	-0.0394	0.0508	-0.0001	0.0165	-0.0127
EVA85	-0.208	-0.1883	-0.2281	0.165	0.3015	-0.0534	0.0683	0.0132	0.0258	0.0044
EVA86	-0.2106	-0.1871	-0.2271	0.1723	0.3132	-0.0351	0.0453	0.019	0.0055	-0.0098
EVA88	-0.2088	-0.1913	-0.2315	0.1765	0.312	-0.0578	0.0518	0.0194	0.0288	-0.0082
EVA90	-0.2008	-0.1849	-0.2209	0.1591	0.2916	-0.0472	0.0618	0.0357	0.0111	-0.0137
EVA91	-0.2098	-0.1898	-0.2328	0.1711	0.3011	-0.0525	0.0746	0.0116	0.0129	-0.007
EVA92	-0.2222	-0.204	-0.2544	0.2089	0.3215	-0.0393	0.0811	0.026	0.0199	-0.0192
EVA93	-0.234	-0.2108	-0.2714	0.2259	0.3289	-0.0408	0.0548	0.0346	0.0186	-0.0357
EVA94	-0.2273	-0.2087	-0.2696	0.232	0.3369	-0.0477	0.0647	0.0311	0.0177	-0.0205
EVA95	-0.2306	-0.2121	-0.2747	0.2344	0.3272	-0.0441	0.0809	0.0281	0.0301	-0.0069
EVA96	-0.2294	-0.2104	-0.2711	0.2423	0.3357	-0.0385	0.0684	0.0382	0.022	-0.0237
EVA100	-0.2298	-0.2109	-0.2661	0.2203	0.3201	-0.0624	0.0648	0.0395	0.0275	-0.0264
EVA101	-0.2304	-0.2103	-0.2666	0.2305	0.3407	-0.0546	0.0683	0.0193	0.0228	-0.0137
EVA102	-0.2268	-0.2105	-0.2769	0.2302	0.3365	-0.0484	0.0748	0.0266	0.0143	-0.0036
EVA103	-0.232	-0.2108	-0.2754	0.2299	0.3329	-0.0575	0.0764	0.024	0.0206	-0.019
EVA104	-0.2264	-0.2114	-0.2717	0.2379	0.3331	-0.0728	0.0564	0.0306	0.0273	-0.0264
EVA108	-0.2254	-0.2127	-0.2724	0.2355	0.3202	-0.0594	0.0718	0.0389	0.0142	-0.0134
EVA109	-0.2054	-0.1861	-0.2263	0.1632	0.2887	-0.0503	0.0641	0.0178	0.016	0.0016
EVA110	-0.202	-0.1873	-0.2246	0.1701	0.3049	-0.0616	0.0696	0.0057	0.0224	0.0083
EVA111	-0.2091	-0.1875	-0.2274	0.1704	0.3119	-0.0468	0.0485	0.0088	0.0209	-0.0039
EVA112	-0.2091	-0.1902	-0.2326	0.1881	0.3108	-0.071	0.0358	0.0125	0.0197	-0.0125
EVA115	-0.2055	-0.1901	-0.2261	0.1658	0.3111	-0.0571	0.0547	0.0173	0.0199	-0.0053
EVA116	-0.2064	-0.1858	-0.2241	0.1623	0.3054	-0.0268	0.0462	0.0143	0.0275	-0.0042
EVA117	-0.2048	-0.1877	-0.23	0.1671	0.301	-0.058	0.0645	0.0185	0.0098	-0.0112
EVA118	-0.1982	-0.1858	-0.2243	0.162	0.2996	-0.0579	0.0569	0.009	0.0151	0.0038
EVA119	-0.2039	-0.1869	-0.2265	0.1761	0.3026	-0.044	0.0673	-0.0007	-0.0039	-0.017
EVA120	-0.2062	-0.1881	-0.2273	0.1649	0.3145	-0.0326	0.0508	0.0279	0.0237	0.0114
EWC6483a	-0.1135	-0.1211	-0.125	0.0821	0.1542	-0.0195	0.0431	0.0084	0.008	0.0017
EWC6488a	-0.1115	-0.1134	-0.1144	0.0765	0.1428	-0.0235	0.0331	0.0026	0.0024	-0.001
EWC6489a	-0.117	-0.125	-0.1323	0.0923	0.1592	-0.0061	0.0452	0.0125	0.0072	-0.0058
EWC6492a	-0.1114	-0.1164	-0.1179	0.0692	0.1351	-0.0184	0.0341	0.0106	0.0068	0.004
EWC6496a	-0.1045	-0.1113	-0.1096	0.0804	0.1239	-0.0183	0.0128	0.0107	0.0152	-0.006
EWC6500a	-0.1159	-0.1166	-0.1227	0.0761	0.1405	-0.0233	0.0247	0.0043	0.0241	-0.0012
EWP6847a	-0.1215	-0.1274	-0.1329	0.0891	0.1559	-0.0165	0.0336	0.0074	0.0044	-0.0072
EWP6849a	-0.1214	-0.1259	-0.1302	0.0853	0.1607	-0.0303	0.0425	0.0058	0.0071	-0.0055
EWP6853a	-0.1216	-0.13	-0.1402	0.1041	0.1683	-0.0269	0.0342	0.0208	0.0114	-0.0018
EWP6973a	-0.1127	-0.1217	-0.1238	0.0814	0.1426	-0.0303	0.0357	0.0028	0.0149	0.003
EWP6974a	-0.1221	-0.1266	-0.1369	0.0911	0.1646	-0.0182	0.024	0.0043	0.0116	0.0009
EWP6976a	-0.1235	-0.1251	-0.1283	0.082	0.1647	-0.03	0.0301	0.0063	0.0138	-0.0028
EWP6977a	-0.1209	-0.1249	-0.1298	0.0839	0.1545	-0.0146	0.0273	0.0134	0.0128	-0.0024
EWP6978a	-0.1228	-0.1269	-0.1331	0.0867	0.1603	-0.0211	0.0409	0.0138	0.0147	0.0059
EWS6806a	-0.1125	-0.1195	-0.1228	0.0863	0.1405	-0.017	0.0395	0.011	0.0045	-0.0073
EWS6807a	-0.1225	-0.1268	-0.1314	0.079	0.1518	-0.0303	0.0367	0.0188	0.0104	0.002
EWS6808a	-0.1217	-0.1213	-0.1273	0.0837	0.16	-0.0226	0.0342	0.0032	0.0127	-0.001
EWS6809a	-0.1157	-0.1254	-0.1312	0.1029	0.157	-0.0231	0.0456	-0.0031	0.0055	-0.0049
EWS6810a	-0.1216	-0.1264	-0.1348	0.0825	0.1565	-0.0293	0.0266	0.0062	0.0234	-0.0024
EWS6811a	-0.1151	-0.1229	-0.1297	0.0826	0.1427	-0.0269	0.0297	0.0074	0.0127	0.0029
EWS6813a	-0.1198	-0.1264	-0.1368	0.0849	0.1584	-0.0225	0.0296	-0.0047	0.0101	-0.0098
EWS6826a	-0.1166	-0.1227	-0.1275	0.0844	0.1475	-0.0268	0.0426	0.0156	0.0002	-0.0075
EWS6829a	-0.1182	-0.1218	-0.1265	0.0768	0.152	-0.0304	0.0386	0.0029	0.0231	0.0012
EWS6835a	-0.1188	-0.1257	-0.1327	0.0889	0.1629	-0.0278	0.0218	0.0097	0.0063	-0.0048
EWS6845a	-0.1164	-0.1252	-0.1337	0.0848	0.1499	-0.0145	0.0308	0	0.0104	-0.0043
EWT6941a	-0.1199	-0.1246	-0.1326	0.0847	0.1511	-0.0229	0.0343	0.0101	0.0212	0.0033
EWT6959a	-0.1199	-0.127	-0.1321	0.0831	0.1497	-0.0304	0.042	0.0077	0.0086	-0.0092
EWT6962a	-0.1247	-0.1291	-0.1394	0.0935	0.1704	-0.0374	0.0328	0.002	0.0083	0.0015
EWT6963a	-0.1245	-0.128	-0.1378	0.0861	0.1689	-0.0259	0.0245	0.0235	0.0063	0.0103
EWT6964a	-0.1161	-0.1206	-0.1286	0.0816	0.1521	-0.0269	0.0319	0.0124	0.0105	-0.0017
EWT6969a	-0.1207	-0.1233	-0.1314	0.0888	0.1514	-0.0384	0.0366	0.0087	0.0261	-0.0042
EWT6970a	-0.1196	-0.1262	-0.1371	0.0949	0.1643	-0.0334	0.0424	0.0138	0.0068	-0.0053
EWT6971a	-0.1211	-0.1264	-0.1327	0.0861	0.1691	-0.0234	0.0314	0.0099	0.007	-0.0026
EWW6859a	-0.1147	-0.1239	-0.1338	0.1265	0.1457	-0.0267	0.0374	0.0139	0.0138	-0.0172
EWW7035	-0.1112	-0.1157	-0.1181	0.0811	0.1439	-0.019	0.0228	-0.0035	0.0128	-0.0038
EWW7036	-0.1154	-0.1209	-0.1279	0.0808	0.1469	-0.024	0.019	0.0075	0.0066	-0.0123
EWW7068	-0.1114	-0.1164	-0.1154	0.0822	0.1427	-0.0102	0.0283	0.0051	0.0165	-0.0007
EWW7072	-0.1119	-0.1182	-0.1205	0.0769	0.1375	-0.0299	0.0252	0.0138	0.0232	0.003
EWW7076	-0.1101	-0.1142	-0.1168	0.071	0.1337	-0.0276	0.0289	0.0051	0.0081	-0.0104
EWW7079	-0.1141	-0.1198	-0.1188	0.0736	0.1484	-0.0209	0.0372	0.0109	0.0109	-0.0068
EYM4955a	-0.1153	-0.1216	-0.1262	0.0756	0.1555	-0.0245	0.0291	0.0054	-0.0003	0.0051
EYM4956a	-0.1135	-0.119	-0.1213	0.0736	0.1434	-0.0173	0.0344	0.0055	0.009	0.0019
EYM4958a	-0.1152	-0.1176	-0.1222	0.0744	0.1476	-0.0263	0.0412	0.0197	0.0035	0.0075
EYM4959a	-0.1142	-0.1185	-0.1183	0.0744	0.1459	-0.0281	0.0258	0.0132	0.0114	-0.0024
EYM4960a	-0.1121	-0.1218	-0.1283	0.0836	0.1578	-0.0277	0.0374	0.0058	0.0102	0.0092
EYM4962a	-0.1143	-0.118	-0.1215	0.0766	0.1431	-0.0229	0.0425	0.0025	0.0005	-0.005
EYM5039a	-0.1108	-0.1183	-0.1172	0.0757	0.1352	-0.0242	0.028	0.0159	0.004	-0.0042
EYM5040a	-0.1083	-0.1205	-0.1182	0.0817	0.1458	-0.0301	0.0327	0.0113	0.0125	0.0034
EYM5042a	-0.1139	-0.1189	-0.1215	0.0826	0.1455	-0.016	0.0389	0.0156	0.01	-0.0071
EYM5043a	-0.1122	-0.1175	-0.1149	0.0791	0.1381	-0.0271	0.025	0.0036	0.0166	-0.0155
EYM5044a	-0.1125	-0.1182	-0.1191	0.0726	0.1421	-0.0278	0.0311	0.0114	0.0295	-0.0005
EYM5045a	-0.1149	-0.1219	-0.1308	0.0833	0.1553	-0.0322	0.0261	0.0154	0.0067	0.0032
EYM5046a	-0.1114	-0.1153	-0.1181	0.0693	0.1323	-0.0183	0.0394	0.0102	0.0091	0.001
EZL8104a	-0.1569	-0.156	-0.1825	0.1201	0.2287	-0.0394	0.0342	0.0207	0.0211	-0.0028
EZL8105a	-0.1632	-0.1587	-0.1917	0.1208	0.2291	-0.0414	0.0489	0.0092	0.0184	0.0026
EZL8106a	-0.1407	-0.1455	-0.1636	0.104	0.2038	-0.0216	0.0357	0.0062	0.0192	-0.0073
EZL8107a	-0.1566	-0.1576	-0.187	0.1212	0.2326	-0.0445	0.0409	0.0114	0.0222	0.0115
EZL8108a	-0.16	-0.1593	-0.1924	0.1287	0.2461	-0.0332	0.0413	0.0109	0.0201	0.0074
EZL8109a	-0.1557	-0.1548	-0.1828	0.125	0.238	-0.0441	0.0496	0.017	0.0119	0.0131
EZL8110a	-0.1579	-0.1572	-0.1898	0.1234	0.2348	-0.0548	0.0349	0.0049	0.022	0.0026
EZL8111a	-0.1626	-0.1584	-0.1895	0.1217	0.235	-0.0443	0.0328	0.0133	0.0177	0.0148
EZL8112a	-0.1642	-0.1611	-0.1959	0.1314	0.2418	-0.034	0.0517	0.02	0.0099	-0.0029
EZL8113a	-0.16	-0.1581	-0.1926	0.1235	0.237	-0.0209	0.0459	0.0057	0.0039	0.0042
EZL8116a	-0.1585	-0.1575	-0.1908	0.1176	0.2301	-0.0518	0.041	0.0153	0.0173	-0.0001
EZL8117a	-0.1581	-0.155	-0.1857	0.1222	0.2359	-0.038	0.0376	0.0072	0.0137	0.0058
EZL8118a	-0.1592	-0.1584	-0.1924	0.1276	0.2411	-0.0343	0.0265	0.0255	0.0242	0.0133
EZS1151a	-0.1261	-0.1316	-0.1437	0.0904	0.1747	-0.0242	0.0346	0.0195	0.0091	-0.0028
EZS1154a	-0.1008	-0.1047	-0.0943	0.0594	0.1221	-0.013	0.0135	0.007	0.0103	-0.0051
EZS1160a	-0.1299	-0.1358	-0.1445	0.0991	0.1781	-0.026	0.0294	0.0146	0.0121	0.0059
EZS1161a	-0.1261	-0.1337	-0.1419	0.0932	0.1753	-0.0278	0.0338	0.0107	0.0024	-0.0081
EZS1350a	-0.1207	-0.1312	-0.1405	0.0905	0.1793	-0.0175	0.0443	0.0135	0.0146	0.0071
EZS2880a	-0.1319	-0.133	-0.1464	0.0918	0.1759	-0.0352	0.0336	0.0031	-0.0103	0.003
EZS2882a	-0.1342	-0.1358	-0.1554	0.0938	0.1811	-0.033	0.0357	0.0034	0.011	-0.007
EZS2906a	-0.1281	-0.1358	-0.1451	0.0881	0.1741	-0.0168	0.0386	0.0081	0.0059	-0.0073
EZS2947a	-0.128	-0.1323	-0.1483	0.0991	0.1786	-0.0238	0.0341	0.0141	0.0038	-0.0085
EZS3086a	-0.1259	-0.1327	-0.1454	0.0992	0.1825	-0.0219	0.0385	0.0031	0.0103	0.0011
EZS4106a	-0.1258	-0.1311	-0.1411	0.092	0.1744	-0.0361	0.0372	0.0061	0.0105	-0.0008
EZS4126a	-0.1261	-0.1313	-0.143	0.0988	0.1761	-0.0272	0.0435	0.0095	-0.0016	-0.0069
EZS4129a	-0.1266	-0.1299	-0.1447	0.0987	0.1831	-0.0204	0.0244	0.007	0.0189	0.0002
GOU023	-0.1802	-0.1623	-0.192	0.1256	0.2533	-0.0267	0.0395	0.0174	0.0178	-0.0018
GOU101	-0.1868	-0.1688	-0.2067	0.1478	0.2818	-0.0305	0.0339	0.0137	0.0305	0.0125
GOU105	-0.18	-0.1685	-0.2059	0.1358	0.2649	-0.0534	0.0439	0.0111	0.0101	0.0033
GOU109	-0.1935	-0.1794	-0.2195	0.1507	0.2836	-0.0467	0.0496	0.0207	0.0338	-0.0072
GOU111	-0.1902	-0.1744	-0.2145	0.1527	0.2782	-0.0368	0.0538	0.0115	0.0193	0.0093
GOU123	-0.1994	-0.1786	-0.211	0.1584	0.2895	-0.0547	0.038	-0.0009	0.0226	0.0027
GOU135	-0.203	-0.1862	-0.2194	0.1585	0.3016	-0.0529	0.0511	0.0336	0.0279	-0.0157
GOU136	-0.1899	-0.1746	-0.2127	0.1392	0.2623	-0.0478	0.0503	0.022	0.0108	0.0002
GPN-ASH-010	-0.2069	-0.1866	-0.2261	0.1684	0.3063	-0.0548	0.0632	0.0046	0.0268	0.0103
GPN-ASH-040	-0.2122	-0.19	-0.2283	0.1691	0.3046	-0.0515	0.0578	0.016	0.0269	0.0116
GPN-ASH-041	-0.2063	-0.188	-0.226	0.1635	0.3162	-0.0405	0.0533	0.0212	0.005	-0.0013
GPN-ASH-066	-0.2082	-0.1858	-0.2172	0.1634	0.3106	-0.0557	0.0694	0.0012	0.0212	-0.0026
GPN-ASH-071	-0.2119	-0.1885	-0.2311	0.1615	0.3032	-0.0601	0.0614	0.0121	0.0057	0.0125
GPN-ASH-073	-0.2072	-0.1899	-0.224	0.1677	0.3133	-0.0594	0.0317	0.019	0.0311	-0.004
GPN-BRO-006	-0.2031	-0.184	-0.2245	0.1611	0.3024	-0.0345	0.0686	0.0289	0.0187	0.009
GPN-BRO-008	-0.2075	-0.1857	-0.2262	0.1656	0.298	-0.0658	0.0508	0.0196	0.0209	-0.004
GPN-BRO-010	-0.2079	-0.1873	-0.2272	0.1653	0.3151	-0.0536	0.0613	0.0317	0.0058	0.0079
GPN-BRO-030	-0.2114	-0.1881	-0.2288	0.1701	0.3066	-0.0586	0.0594	0.022	0.0155	0.001
GPN-BRO-050	-0.2045	-0.1849	-0.2239	0.1693	0.3004	-0.0513	0.0738	0.0184	0.0036	0.0059
GPN-BRO-053	-0.2086	-0.188	-0.2239	0.161	0.3002	-0.0556	0.0551	0.0299	0.0148	0.0197
GPN-BRO-055	-0.2119	-0.1891	-0.2261	0.1683	0.3114	-0.0504	0.0499	0.0101	0.0039	-0.0085
GPN-BUL-008	-0.2059	-0.1866	-0.2265	0.1657	0.3094	-0.0418	0.0447	0.0152	0.0254	-0.0035
GPN-BUL-015	-0.21	-0.187	-0.2253	0.1671	0.3136	-0.0534	0.0592	0.0068	0.0129	0.0132
GPN-BUL-019	-0.2079	-0.1876	-0.2273	0.1642	0.3004	-0.0468	0.0567	0.0311	0.0117	-0.0095
GPN-BUL-024	-0.2067	-0.1858	-0.223	0.1657	0.3034	-0.0486	0.0488	-0.0032	0.0224	-0.0027
GPN-BUL-025	-0.2104	-0.1882	-0.2244	0.1597	0.3102	-0.0564	0.0589	0.0092	0.017	-0.0161
GPN-BUL-026	-0.2121	-0.1889	-0.2278	0.168	0.3048	-0.0655	0.0572	0.0347	0.0173	0.0065
GPN-BUL-027	-0.2058	-0.186	-0.2161	0.1664	0.2951	-0.0666	0.0628	0.0217	0.0369	-0.0009
GPN-BUL-034	-0.2063	-0.1875	-0.2236	0.1657	0.3063	-0.0673	0.0439	0.0091	0.0089	-0.0092
GPN-BUL-080	-0.2092	-0.1873	-0.2298	0.1741	0.301	-0.0553	0.0459	0.0063	0.0084	-0.018
GPN-DAG-004	-0.2075	-0.1874	-0.225	0.1588	0.3082	-0.0489	0.0562	0.0217	0.0148	0.0001
GPN-DAG-008	-0.2057	-0.1846	-0.2229	0.1641	0.3049	-0.0398	0.0479	0.0113	0.0166	-0.0074
GPN-DAG-010	-0.2069	-0.1845	-0.2169	0.1569	0.2946	-0.0526	0.0751	0.0184	0.0186	0.0036
GPN-DAG-011	-0.2093	-0.1858	-0.2209	0.1708	0.3039	-0.0417	0.0459	0.0204	0.0208	0.005
GPN-DAG-014	-0.2085	-0.1881	-0.2241	0.1668	0.3102	-0.0566	0.0498	0.0104	0.0138	0.0031
GPN-DAG-015	-0.2095	-0.188	-0.2249	0.1618	0.3112	-0.053	0.0728	0.0005	0.0038	0.0095
GPN-DAG-017	-0.2094	-0.1877	-0.2242	0.1598	0.3028	-0.0475	0.0567	0.0115	0.0293	0.0065
GPN-DAG-020	-0.2077	-0.1866	-0.2273	0.1655	0.3111	-0.0601	0.0579	-0.0042	0.0177	0.0004
GPN-DAG-021	-0.2083	-0.1871	-0.2229	0.1672	0.3119	-0.0602	0.0408	-0.0026	0.0264	-0.0086
GPN-DAG-022	-0.2082	-0.1856	-0.2185	0.1607	0.3013	-0.0702	0.0626	0.0224	0.0179	-0.0009
GPN-DAG-023	-0.2072	-0.1869	-0.2192	0.1596	0.3036	-0.0532	0.043	0.0098	0.017	-0.0091
GPN-DAG-029	-0.2143	-0.1893	-0.2308	0.1721	0.3153	-0.0506	0.044	0.0288	0.0153	-0.0028
GPN-DAG-031	-0.2095	-0.1871	-0.2213	0.1608	0.3037	-0.0438	0.0617	0.0118	0.0079	0.0043
GPN-DAG-033	-0.2081	-0.1894	-0.2194	0.1634	0.3176	-0.0443	0.0591	0.0131	0.0275	-0.0041
GPN-EWE-013	-0.2086	-0.1888	-0.2254	0.1558	0.2954	-0.0447	0.0494	0.0207	0.023	-0.0057
GPN-EWE-018	-0.2087	-0.1891	-0.2323	0.1851	0.3064	-0.0455	0.0348	0.0127	0.0209	-0.0144
GPN-EWE-030	-0.2181	-0.1918	-0.2329	0.1733	0.3182	-0.0502	0.05	0.0222	0.0138	0.0051
GPN-EWE-040	-0.2114	-0.1892	-0.2327	0.1634	0.3067	-0.0637	0.0517	0.011	0.0082	-0.0123
GPN-EWE-044	-0.2083	-0.1872	-0.2252	0.1656	0.3015	-0.0621	0.06	0.0178	0.0246	-0.009
GPN-EWE-045	-0.2056	-0.185	-0.2203	0.1594	0.2941	-0.0483	0.0565	-0.0017	0.0137	0.0037
GPN-EWE-061	-0.2024	-0.1878	-0.2203	0.1611	0.3127	-0.0412	0.0651	0.0076	0.0332	0.0129
GPN-EWE-062	-0.2154	-0.1886	-0.2299	0.1699	0.318	-0.0398	0.0489	0.0111	0.0199	-0.014
GPN-EWE-064	-0.2052	-0.1857	-0.2177	0.1586	0.3026	-0.0445	0.0731	0.0125	0.0058	-0.0125
GPN-FAN-007	-0.2041	-0.1927	-0.2309	0.1895	0.3043	-0.0549	0.0636	0.0124	0.0271	-0.0103
GPN-FAN-015	-0.2026	-0.1849	-0.2243	0.1638	0.3018	-0.0475	0.0497	0.007	0.037	0.0048
GPN-FAN-022	-0.2155	-0.1907	-0.2316	0.1616	0.3193	-0.0395	0.0457	0.0147	0.0314	-0.0036
GPN-FAN-023	-0.2081	-0.1854	-0.2327	0.1629	0.2993	-0.0534	0.0502	-0.0001	0.0177	0.0057
GPN-FAN-033	-0.2101	-0.1885	-0.2243	0.1689	0.3119	-0.0607	0.0622	0.0201	0.0104	0.0116
GPN-FAN-035	-0.2118	-0.1894	-0.2257	0.1745	0.3066	-0.0548	0.0447	0.0345	0.0194	-0.0117
GPN-FAN-038	-0.2109	-0.1877	-0.2302	0.1774	0.3119	-0.0465	0.0564	0.011	0.0095	-0.0002
GPN-FAN-039	-0.202	-0.1866	-0.2204	0.1634	0.3063	-0.0464	0.0613	0.0125	0.007	-0.0058
GPN-FAN-051	-0.2082	-0.1871	-0.2199	0.1598	0.3037	-0.0546	0.0628	0.0166	0.0273	0.0059
GPN-FAN-060	-0.2076	-0.1863	-0.2228	0.1639	0.3062	-0.0464	0.0734	0.0001	0.0126	0.0044
GPN-FRA-016	-0.2112	-0.1847	-0.2205	0.1626	0.3054	-0.0525	0.0271	0.016	0.0102	-0.0051
GPN-FRA-017	-0.2115	-0.1877	-0.2304	0.1643	0.3076	-0.0501	0.0327	0.0109	0.0328	0.0052
GPN-FRA-018	-0.2141	-0.1879	-0.2305	0.1678	0.3094	-0.0442	0.0618	0.0194	0.017	0.0029
GPN-FRA-020	-0.2089	-0.1886	-0.2286	0.1729	0.3157	-0.0535	0.0443	0.0147	0.0146	0.0013
GPN-FRA-023	-0.2103	-0.187	-0.2194	0.1614	0.3061	-0.0588	0.065	-0.0004	0.0198	0.0004
GPN-FRA-027	-0.2089	-0.1856	-0.2232	0.1594	0.3101	-0.0395	0.0604	0.0155	0.0033	-0.0086
GPN-FRA-033	-0.2112	-0.1859	-0.2279	0.1658	0.3074	-0.0629	0.0454	0.0172	0.0091	0.004
GPN-FRA-034	-0.2103	-0.1899	-0.225	0.161	0.3201	-0.0456	0.0692	-0.0006	-0.0014	-0.0082
GPN-FRA-039	-0.2094	-0.1874	-0.2256	0.1648	0.3095	-0.0539	0.0582	0.0069	0.022	0.0096
GPN-FRA-040	-0.2118	-0.1879	-0.2249	0.1596	0.307	-0.0486	0.0576	0.0141	0.032	0.0013
GPN-FRA-042	-0.2098	-0.1895	-0.2274	0.1597	0.3126	-0.0496	0.0397	0.0156	0.0151	0.0073
GPN-FRA-048	-0.2035	-0.1847	-0.213	0.1607	0.3012	-0.0517	0.0306	0.0005	0.0292	-0.0052
GPN-FRA-056	-0.208	-0.187	-0.2264	0.1597	0.3099	-0.0639	0.0376	0.0215	0.0218	0.0033
GPN-FRA-061	-0.2137	-0.1885	-0.2245	0.1636	0.3096	-0.067	0.0542	0.0055	0.0187	0.0132
GPN-FRA-067	-0.2054	-0.1871	-0.2203	0.1656	0.3116	-0.0578	0.0623	0.0168	0.0128	-0.0032
GPN-GA-005	-0.2125	-0.1901	-0.232	0.1686	0.3142	-0.0583	0.0456	0.0176	0.0139	0.0029
GPN-GA-007	-0.2072	-0.1869	-0.2262	0.1601	0.3023	-0.0552	0.0412	0.0188	0.0198	-0.0056
GPN-GON-010	-0.2073	-0.1873	-0.2265	0.1631	0.3192	-0.0523	0.0471	0.0234	0.0034	-0.0111
GPN-GON-014	-0.2054	-0.1883	-0.2284	0.1699	0.3101	-0.0565	0.0435	0.0074	0.0153	-0.0135
GPN-GON-018	-0.2078	-0.1876	-0.2245	0.1614	0.3	-0.0491	0.0415	0.0067	0.0168	-0.009
GPN-GON-020	-0.2057	-0.1864	-0.2156	0.1635	0.303	-0.0686	0.0434	0.0294	0.0133	-0.007
GPN-GON-025	-0.2076	-0.184	-0.2245	0.1674	0.3052	-0.0641	0.0451	0.0053	0.0153	-0.008
GPN-GON-037	-0.2059	-0.1871	-0.2206	0.1572	0.2971	-0.0462	0.0533	0.0111	0.0267	-0.0085
GPN-GON-041	-0.2098	-0.1865	-0.2226	0.1645	0.3173	-0.0503	0.0584	0.0237	0.0177	0.0018
GPN-GON-068	-0.2092	-0.1868	-0.2289	0.1574	0.3078	-0.0579	0.0498	0.0176	0.0205	0.0187
GPN-KAS-017	-0.2079	-0.1882	-0.2227	0.1607	0.312	-0.0609	0.0503	0.0276	0.013	-0.004
GPN-KAS-018	-0.2057	-0.1858	-0.2165	0.1701	0.3086	-0.0391	0.0606	0.0071	0.0157	-0.0034
GPN-KAS-019	-0.1991	-0.1844	-0.2228	0.1636	0.3122	-0.0782	0.0438	-0.0022	0.009	-0.0074
GPN-KAS-024	-0.2072	-0.1841	-0.2199	0.1592	0.3024	-0.0553	0.0415	0.0134	0.0233	0.0027
GPN-KAS-036	-0.2068	-0.1836	-0.2203	0.1703	0.3044	-0.0419	0.0502	0.0179	0.0066	-0.0092
GPN-KAS-051	-0.2098	-0.1859	-0.2239	0.1589	0.3019	-0.0378	0.0502	0.0272	0.0178	0.0021
GPN-KAS-062	-0.2122	-0.1881	-0.2236	0.1631	0.3087	-0.063	0.0548	-0.0005	0.0188	-0.0005
GPN-KAS-067	-0.2105	-0.1891	-0.2311	0.1685	0.3166	-0.0358	0.0638	0.0127	0.0135	0.0042
GPN-KAS-076	-0.2038	-0.1828	-0.2212	0.1599	0.2955	-0.065	0.0566	0.0103	0.0185	-0.003
GPN-KAS-084	-0.2062	-0.1874	-0.223	0.1627	0.3086	-0.0475	0.0645	-0.004	0.0371	0.0097
GPN-KUS-005	-0.2086	-0.1874	-0.2277	0.1697	0.309	-0.0521	0.0517	0.0125	0.0361	0.0083
GPN-KUS-006	-0.2059	-0.1835	-0.2188	0.1606	0.3158	-0.0577	0.0368	0.019	0.0089	0.0059
GPN-KUS-009	-0.2149	-0.1878	-0.2303	0.1559	0.3054	-0.0572	0.0434	0.0139	0.0245	-0.0079
GPN-KUS-014	-0.2046	-0.1826	-0.2182	0.1605	0.3005	-0.0613	0.0414	0.0106	0.0295	0
GPN-KUS-016	-0.2066	-0.1858	-0.2286	0.1635	0.3034	-0.0536	0.0458	0.0165	0.0147	0.0073
HAW13	-0.0301	-0.0476	-0.0119	-0.0062	-0.0142	0.0016	0.0001	-0.0027	0.0044	0.0018
HAW18	-0.018	-0.0544	-0.0403	0.0251	0.0431	-0.0067	0.0041	-0.0018	-0.0042	0.003
HAW19	-0.0358	-0.0525	-0.0313	0.0025	-0.0025	0.0022	0.0044	-0.006	0.0022	-0.0009
HAW21	-0.0494	-0.0647	-0.0366	0.0126	0.0208	-0.0084	0.0023	-0.0042	0.0033	0.0034
HAW22	-0.0192	-0.0521	-0.0336	0.0192	0.0426	-0.0018	0.0161	-0.0018	0.0021	0.0008
HAW45	-0.0084	-0.0446	-0.0232	0.0078	0.0191	-0.0073	0.0005	-0.0016	0.0057	-0.0046
HAW50	-0.0311	-0.063	-0.0544	0.0271	0.0591	-0.0174	0.0062	0.0025	0.0023	0.002
HAW52	-0.0389	-0.0702	-0.0566	0.0337	0.0604	-0.0113	0.017	0.0096	-0.0002	-0.0009
HAW54	-0.1177	-0.1209	-0.133	0.0832	0.146	-0.0178	0.0284	0.0023	0.018	-0.0005
HAW57	-0.0274	-0.0479	-0.0148	-0.005	-0.0142	0.0023	0.002	-0.0013	0.0063	-0.0044
I001	0.0544	-0.0216	-0.0064	0.0447	-0.0254	0.0031	-0.012	-0.0174	-0.0057	0.0505
I002	0.0596	-0.0257	-0.007	0.0512	-0.0309	0.0079	-0.0119	-0.0157	-0.0076	0.0546
IB-NT-008	-0.2088	-0.1895	-0.23	0.1658	0.3109	-0.046	0.0423	0.0247	0.028	0.0051
IB-NT-013	-0.2094	-0.1887	-0.2252	0.1728	0.3078	-0.0469	0.0728	0.0058	0.0158	0.0011
IB-NT-018	-0.2082	-0.1856	-0.2276	0.1644	0.3011	-0.0499	0.0501	0.0164	0.0233	0.0077
